Customer Code Unique|Volume Segment|Preferential Segment|City|Region|SR Tracking Code|Channel|Location type
6638|C|1|City 599|NORTH|41|Channel 1|Location Subtype 1
6492|C|1|City 804|NORTH|40|Channel 1|Location Subtype 1
6502|C|1|City 8|NORTH|40|Channel 1|Location Subtype 1
6764|C|1|City 49|NORTH|42|Channel 1|Location Subtype 1
6596|C|1|City 827|NORTH|41|Channel 1|Location Subtype 1
6820|C|1|City 373|NORTH|42|Channel 1|Location Subtype 1
6823|C|1|City 355|NORTH|42|Channel 1|Location Subtype 1
6824|C|1|City 355|NORTH|42|Channel 1|Location Subtype 1
6867|C|1|City 520|NORTH|42|Channel 1|Location Subtype 1
7983|C|1|City 722|NORTH|37|Channel 1|Location Subtype 1
8042|C|1|City 722|NORTH|37|Channel 1|Location Subtype 1
8099|C|1|City 722|NORTH|37|Channel 1|Location Subtype 1
8351|C|1|City 123|NORTH|35|Channel 1|Location Subtype 1
8880|C|1|City 390|NORTH|38|Channel 1|Location Subtype 1
8028|C|1|City 748|NORTH|37|Channel 1|Location Subtype 1
8091|C|1|City 996|NORTH|33|Channel 1|Location Subtype 1
8953|C|1|City 886|NORTH|38|Channel 1|Location Subtype 1
20004|C|1|City 814|NORTH|43|Channel 1|Location Subtype 1
20164|C|1|City 165|NORTH|227|Channel 1|Location Subtype 1
21859|C|1|City 937|NORTH|44|Channel 1|Location Subtype 1
8490|C|1|City 398|NORTH|33|Channel 1|Location Subtype 1
5884|C|1|City 56|NORTH|54|Channel 1|Location Subtype 1
6870|C|1|City 480|NORTH|42|Channel 1|Location Subtype 1
10188|C|1|City 1017|NORTH|43|Channel 1|Location Subtype 1
12557|C|1|City 311|NORTH|45|Channel 1|Location Subtype 1
12558|C|1|City 311|NORTH|45|Channel 1|Location Subtype 1
10356|C|1|City 446|NORTH|45|Channel 1|Location Subtype 1
10407|C|1|City 248|NORTH|48|Channel 1|Location Subtype 1
27486|C|1|City 941|NORTH|50|Channel 1|Location Subtype 1
27479|C|1|City 941|NORTH|50|Channel 1|Location Subtype 1
12943|C|1|City 722|NORTH|37|Channel 1|Location Subtype 1
6543|C|1|City 810|NORTH|41|Channel 1|Location Subtype 1
6099|C|1|City 265|NORTH|39|Channel 1|Location Subtype 1
6101|C|1|City 265|NORTH|39|Channel 1|Location Subtype 1
7969|C|1|City 458|NORTH|37|Channel 1|Location Subtype 1
8741|C|1|City 835|NORTH|37|Channel 1|Location Subtype 1
5719|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
6660|C|1|City 310|NORTH|41|Channel 1|Location Subtype 1
10377|C|1|City 250|NORTH|45|Channel 1|Location Subtype 1
10299|C|1|City 670|NORTH|43|Channel 1|Location Subtype 1
6979|C|1|City 56|NORTH|54|Channel 1|Location Subtype 1
13317|C|1|City 827|NORTH|41|Channel 1|Location Subtype 1
20121|C|1|City 165|NORTH|227|Channel 1|Location Subtype 1
20084|C|1|City 594|NORTH|227|Channel 1|Location Subtype 1
20086|C|1|City 609|NORTH|227|Channel 1|Location Subtype 1
20115|C|1|City 165|NORTH|227|Channel 1|Location Subtype 1
13810|C|1|City 310|NORTH|41|Channel 1|Location Subtype 1
13858|C|1|City 56|NORTH|54|Channel 1|Location Subtype 1
15041|C|1|City 1076|NORTH|42|Channel 1|Location Subtype 1
15045|C|1|City 56|NORTH|54|Channel 1|Location Subtype 1
15483|C|1|City 990|NORTH|40|Channel 1|Location Subtype 1
15509|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
15548|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
15622|C|1|City 1072|NORTH|42|Channel 1|Location Subtype 1
16489|C|1|City 480|NORTH|42|Channel 1|Location Subtype 1
17260|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
17876|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
18121|C|1|City 827|NORTH|41|Channel 1|Location Subtype 1
18150|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
20518|C|1|City 56|NORTH|54|Channel 1|Location Subtype 1
20713|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
21746|C|1|City 56|NORTH|51|Channel 1|Location Subtype 1
22216|C|1|City 443|NORTH|52|Channel 1|Location Subtype 1
14780|C|1|City 414|NORTH|36|Channel 1|Location Subtype 1
15530|C|1|City 123|NORTH|35|Channel 1|Location Subtype 1
16827|C|1|City 123|NORTH|35|Channel 1|Location Subtype 1
17111|C|1|City 722|NORTH|37|Channel 1|Location Subtype 1
17136|C|1|City 398|NORTH|33|Channel 1|Location Subtype 1
17203|C|1|City 722|NORTH|37|Channel 1|Location Subtype 1
17582|C|1|City 1101|NORTH|33|Channel 1|Location Subtype 1
17588|C|1|City 1067|NORTH|33|Channel 1|Location Subtype 1
17589|C|1|City 114|NORTH|37|Channel 1|Location Subtype 1
17592|C|1|City 15|NORTH|37|Channel 1|Location Subtype 1
18916|C|1|City 86|NORTH|36|Channel 1|Location Subtype 1
23003|C|1|City 621|NORTH|37|Channel 1|Location Subtype 1
23588|C|1|City 625|NORTH|37|Channel 1|Location Subtype 1
27700|C|1|City 941|NORTH|50|Channel 1|Location Subtype 1
22125|C|1|City 937|NORTH|44|Channel 1|Location Subtype 1
22132|C|1|City 215|NORTH|44|Channel 1|Location Subtype 1
14476|C|1|City 168|NORTH|48|Channel 1|Location Subtype 1
20356|C|1|City 165|NORTH|227|Channel 1|Location Subtype 1
20374|C|1|City 1052|NORTH|227|Channel 1|Location Subtype 1
22153|C|1|City 165|NORTH|227|Channel 1|Location Subtype 1
22189|C|1|City 165|NORTH|227|Channel 1|Location Subtype 1
22227|C|1|City 916|NORTH|44|Channel 1|Location Subtype 1
6926|C|2|City 56|NORTH|54|Channel 1|Location Subtype 1
5931|C|2|City 56|NORTH|51|Channel 1|Location Subtype 1
6711|C|2|City 57|NORTH|42|Channel 1|Location Subtype 1
6116|C|2|City 755|NORTH|39|Channel 1|Location Subtype 1
6174|C|2|City 443|NORTH|52|Channel 1|Location Subtype 1
6223|C|2|City 443|NORTH|52|Channel 1|Location Subtype 1
6226|C|2|City 443|NORTH|52|Channel 1|Location Subtype 1
6291|C|2|City 92|NORTH|51|Channel 1|Location Subtype 1
6296|C|2|City 803|NORTH|51|Channel 1|Location Subtype 1
6318|C|2|City 443|NORTH|52|Channel 1|Location Subtype 1
6447|C|2|City 425|NORTH|40|Channel 1|Location Subtype 1
6464|C|2|City 425|NORTH|40|Channel 1|Location Subtype 1
6479|C|2|City 876|NORTH|40|Channel 1|Location Subtype 1
6814|C|2|City 480|NORTH|42|Channel 1|Location Subtype 1
6833|C|2|City 278|NORTH|42|Channel 1|Location Subtype 1
6858|C|2|City 1076|NORTH|42|Channel 1|Location Subtype 1
7980|C|2|City 722|NORTH|37|Channel 1|Location Subtype 1
8236|C|2|City 601|NORTH|34|Channel 1|Location Subtype 1
8366|C|2|City 123|NORTH|35|Channel 1|Location Subtype 1
8268|C|2|City 183|NORTH|34|Channel 1|Location Subtype 1
7942|C|2|City 1095|NORTH|33|Channel 1|Location Subtype 1
8080|C|2|City 1059|NORTH|33|Channel 1|Location Subtype 1
27020|C|2|City 1058|NORTH|49|Channel 1|Location Subtype 1
27107|C|2|City 941|NORTH|50|Channel 1|Location Subtype 1
27332|C|2|City 941|NORTH|49|Channel 1|Location Subtype 1
21849|C|2|City 834|NORTH|47|Channel 1|Location Subtype 1
21988|C|2|City 279|NORTH|44|Channel 1|Location Subtype 1
21918|C|2|City 216|NORTH|44|Channel 1|Location Subtype 1
21863|C|2|City 937|NORTH|44|Channel 1|Location Subtype 1
21956|C|2|City 215|NORTH|47|Channel 1|Location Subtype 1
21902|C|2|City 937|NORTH|44|Channel 1|Location Subtype 1
6346|C|2|City 93|NORTH|40|Channel 1|Location Subtype 1
10165|C|2|City 1041|NORTH|43|Channel 1|Location Subtype 1
10342|C|2|City 774|NORTH|45|Channel 1|Location Subtype 1
10258|C|2|City 774|NORTH|43|Channel 1|Location Subtype 1
10274|C|2|City 892|NORTH|45|Channel 1|Location Subtype 1
10282|C|2|City 142|NORTH|45|Channel 1|Location Subtype 1
12572|C|2|City 897|NORTH|43|Channel 1|Location Subtype 1
27497|C|2|City 941|NORTH|50|Channel 1|Location Subtype 1
21938|C|2|City 736|NORTH|44|Channel 1|Location Subtype 1
6340|C|2|City 425|NORTH|40|Channel 1|Location Subtype 1
8047|C|2|City 117|NORTH|33|Channel 1|Location Subtype 1
6461|C|2|City 876|NORTH|40|Channel 1|Location Subtype 1
6276|C|2|City 268|NORTH|51|Channel 1|Location Subtype 1
10586|C|2|City 501|NORTH|48|Channel 1|Location Subtype 1
8520|C|2|City 737|NORTH|36|Channel 1|Location Subtype 1
8489|C|2|City 398|NORTH|37|Channel 1|Location Subtype 1
20098|C|2|City 1052|NORTH|227|Channel 1|Location Subtype 1
20187|C|2|City 165|NORTH|227|Channel 1|Location Subtype 1
20191|C|2|City 165|NORTH|227|Channel 1|Location Subtype 1
17102|C|2|City 613|NORTH|51|Channel 1|Location Subtype 1
18111|C|2|City 310|NORTH|41|Channel 1|Location Subtype 1
18114|C|2|City 991|NORTH|39|Channel 1|Location Subtype 1
18115|C|2|City 310|NORTH|41|Channel 1|Location Subtype 1
18116|C|2|City 310|NORTH|41|Channel 1|Location Subtype 1
18117|C|2|City 967|NORTH|41|Channel 1|Location Subtype 1
18119|C|2|City 923|NORTH|41|Channel 1|Location Subtype 1
18120|C|2|City 827|NORTH|41|Channel 1|Location Subtype 1
18122|C|2|City 752|NORTH|41|Channel 1|Location Subtype 1
18123|C|2|City 752|NORTH|41|Channel 1|Location Subtype 1
18124|C|2|City 752|NORTH|41|Channel 1|Location Subtype 1
18125|C|2|City 752|NORTH|41|Channel 1|Location Subtype 1
18126|C|2|City 1046|NORTH|41|Channel 1|Location Subtype 1
18127|C|2|City 810|NORTH|41|Channel 1|Location Subtype 1
18128|C|2|City 911|NORTH|41|Channel 1|Location Subtype 1
18129|C|2|City 599|NORTH|41|Channel 1|Location Subtype 1
18130|C|2|City 1045|NORTH|41|Channel 1|Location Subtype 1
18132|C|2|City 480|NORTH|42|Channel 1|Location Subtype 1
18133|C|2|City 261|NORTH|42|Channel 1|Location Subtype 1
18134|C|2|City 261|NORTH|42|Channel 1|Location Subtype 1
18135|C|2|City 373|NORTH|42|Channel 1|Location Subtype 1
18136|C|2|City 373|NORTH|42|Channel 1|Location Subtype 1
18137|C|2|City 957|NORTH|42|Channel 1|Location Subtype 1
18138|C|2|City 411|NORTH|42|Channel 1|Location Subtype 1
18139|C|2|City 1076|NORTH|42|Channel 1|Location Subtype 1
18866|C|2|City 613|NORTH|51|Channel 1|Location Subtype 1
20964|C|2|City 475|NORTH|51|Channel 1|Location Subtype 1
21703|C|2|City 56|NORTH|51|Channel 1|Location Subtype 1
21705|C|2|City 56|NORTH|51|Channel 1|Location Subtype 1
21707|C|2|City 56|NORTH|54|Channel 1|Location Subtype 1
21712|C|2|City 56|NORTH|51|Channel 1|Location Subtype 1
22947|C|2|City 517|NORTH|52|Channel 1|Location Subtype 1
23015|C|2|City 443|NORTH|40|Channel 1|Location Subtype 1
23017|C|2|City 909|NORTH|39|Channel 1|Location Subtype 1
23018|C|2|City 991|NORTH|39|Channel 1|Location Subtype 1
25398|C|2|City 678|NORTH|52|Channel 1|Location Subtype 1
14890|C|2|City 398|NORTH|36|Channel 1|Location Subtype 1
13365|C|2|City 475|NORTH|51|Channel 1|Location Subtype 1
13370|C|2|City 571|NORTH|51|Channel 1|Location Subtype 1
19925|C|2|City 361|NORTH|36|Channel 1|Location Subtype 1
20428|C|2|City 722|NORTH|37|Channel 1|Location Subtype 1
20830|C|2|City 398|NORTH|33|Channel 1|Location Subtype 1
21594|C|2|City 722|NORTH|37|Channel 1|Location Subtype 1
23001|C|2|City 398|NORTH|33|Channel 1|Location Subtype 1
23280|C|2|City 737|NORTH|36|Channel 1|Location Subtype 1
22063|C|2|City 216|NORTH|44|Channel 1|Location Subtype 1
27773|C|2|City 812|NORTH|50|Channel 1|Location Subtype 1
13535|C|2|City 1041|NORTH|43|Channel 1|Location Subtype 1
16419|C|2|City 204|NORTH|45|Channel 1|Location Subtype 1
21578|C|2|City 1041|NORTH|45|Channel 1|Location Subtype 1
23266|C|2|City 711|NORTH|48|Channel 1|Location Subtype 1
1318|C|1|City 227|CENTER|24|Channel 1|Location Subtype 3
1636|C|1|City 227|CENTER|24|Channel 1|Location Subtype 3
1710|C|1|City 227|CENTER|24|Channel 1|Location Subtype 3
1876|C|1|City 227|CENTER|24|Channel 1|Location Subtype 3
20856|C|1|City 227|CENTER|24|Channel 1|Location Subtype 3
1160|C|2|City 227|CENTER|24|Channel 1|Location Subtype 3
21763|C|2|City 227|CENTER|24|Channel 1|Location Subtype 3
22318|C|2|City 227|CENTER|24|Channel 1|Location Subtype 3
1175|A|1|City 227|CENTER|24|Channel 1|Location Subtype 1
17071|A|2|City 227|CENTER|24|Channel 1|Location Subtype 1
14128|C|2|City 227|CENTER|24|Channel 1|Location Subtype 1
17042|C|2|City 227|CENTER|24|Channel 1|Location Subtype 1
20140|C|1|City 227|CENTER|24|Channel 1|Location Subtype 1
21623|C|1|City 227|CENTER|24|Channel 1|Location Subtype 1
22511|C|1|City 227|CENTER|24|Channel 1|Location Subtype 1
23273|C|1|City 227|CENTER|24|Channel 1|Location Subtype 1
25054|C|1|City 227|CENTER|24|Channel 1|Location Subtype 1
1616|C|2|City 227|CENTER|24|Channel 1|Location Subtype 1
15074|C|2|City 227|CENTER|24|Channel 1|Location Subtype 1
1731|D|1|City 227|CENTER|24|Channel 1|Location Subtype 5
23579|B|1|City 227|CENTER|24|Channel 5|Location Subtype 14
29074|B|2|City 227|NORTH|43|Channel 2|Location Subtype 11
24094|B|2|City 227|SOUTH|65|Channel 2|Location Subtype 11
16975|B|2|City 227|CENTER|24|Channel 2|Location Subtype 6
18379|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18377|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18378|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18384|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18380|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18381|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18385|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18382|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18387|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
18383|D|1|City 227|CENTER|231|Channel 3|Location Subtype 10
20495|C|1|City 227|CENTER|30|Channel 1|Location Subtype 3
3650|C|1|City 227|CENTER|30|Channel 1|Location Subtype 3
1747|C|1|City 227|CENTER|8|Channel 1|Location Subtype 3
18084|C|1|City 227|CENTER|28|Channel 1|Location Subtype 3
19303|C|1|City 227|CENTER|28|Channel 1|Location Subtype 3
3400|C|2|City 227|CENTER|28|Channel 1|Location Subtype 3
15838|C|2|City 227|CENTER|26|Channel 1|Location Subtype 3
3774|A|1|City 227|CENTER|30|Channel 1|Location Subtype 1
3369|B|1|City 227|CENTER|28|Channel 1|Location Subtype 1
3970|B|1|City 227|CENTER|28|Channel 1|Location Subtype 1
16506|B|1|City 227|CENTER|26|Channel 1|Location Subtype 1
15104|B|1|City 227|CENTER|28|Channel 1|Location Subtype 1
3519|C|1|City 227|CENTER|28|Channel 1|Location Subtype 1
3635|C|1|City 227|CENTER|30|Channel 1|Location Subtype 1
4169|C|1|City 227|CENTER|11|Channel 1|Location Subtype 1
3454|C|1|City 227|CENTER|28|Channel 1|Location Subtype 1
7327|C|1|City 227|CENTER|28|Channel 1|Location Subtype 1
18830|C|1|City 227|CENTER|11|Channel 1|Location Subtype 1
18931|C|1|City 227|CENTER|30|Channel 1|Location Subtype 1
19341|C|1|City 227|CENTER|30|Channel 1|Location Subtype 1
19961|C|1|City 227|CENTER|28|Channel 1|Location Subtype 1
16504|C|1|City 227|CENTER|28|Channel 1|Location Subtype 1
20855|C|1|City 227|CENTER|221|Channel 1|Location Subtype 1
18944|C|2|City 227|CENTER|26|Channel 1|Location Subtype 1
20514|C|2|City 227|CENTER|26|Channel 1|Location Subtype 1
14107|C|2|City 227|CENTER|30|Channel 1|Location Subtype 1
3957|C|2|City 227|CENTER|28|Channel 1|Location Subtype 1
1621|C|2|City 227|CENTER|26|Channel 1|Location Subtype 1
13706|C|2|City 227|CENTER|28|Channel 1|Location Subtype 1
14440|C|2|City 227|CENTER|30|Channel 1|Location Subtype 1
20220|C|1|City 227|CENTER|26|Channel 5|Location Subtype 14
20212|C|1|City 227|CENTER|28|Channel 5|Location Subtype 14
20233|C|1|City 227|CENTER|30|Channel 5|Location Subtype 14
1034|A|2|City 227|CENTER|26|Channel 2|Location Subtype 11
3723|A|2|City 227|CENTER|30|Channel 2|Location Subtype 11
18891|B|1|City 227|CENTER|30|Channel 2|Location Subtype 11
19904|B|1|City 227|CENTER|13|Channel 2|Location Subtype 11
15547|B|1|City 227|CENTER|26|Channel 2|Location Subtype 11
13567|B|1|City 227|CENTER|30|Channel 2|Location Subtype 11
1225|B|2|City 227|CENTER|26|Channel 2|Location Subtype 11
3766|B|1|City 227|CENTER|30|Channel 2|Location Subtype 11
20326|B|1|City 227|CENTER|30|Channel 2|Location Subtype 11
16017|B|1|City 227|CENTER|26|Channel 2|Location Subtype 11
17708|B|1|City 227|CENTER|28|Channel 2|Location Subtype 11
20268|B|1|City 227|CENTER|28|Channel 2|Location Subtype 11
7146|B|2|City 227|CENTER|30|Channel 2|Location Subtype 11
17520|B|2|City 227|CENTER|28|Channel 2|Location Subtype 11
19179|B|2|City 227|CENTER|30|Channel 2|Location Subtype 11
1738|B|2|City 227|CENTER|221|Channel 2|Location Subtype 11
16758|B|2|City 227|CENTER|30|Channel 2|Location Subtype 11
3424|B|1|City 227|CENTER|28|Channel 2|Location Subtype 11
7311|B|1|City 227|CENTER|28|Channel 2|Location Subtype 11
17192|B|1|City 227|CENTER|11|Channel 2|Location Subtype 11
17853|B|2|City 227|CENTER|26|Channel 2|Location Subtype 11
18946|B|2|City 227|CENTER|26|Channel 2|Location Subtype 11
17709|B|2|City 227|CENTER|28|Channel 2|Location Subtype 11
17045|B|2|City 227|CENTER|26|Channel 2|Location Subtype 11
13563|B|2|City 227|CENTER|28|Channel 2|Location Subtype 11
16409|B|2|City 227|CENTER|28|Channel 2|Location Subtype 11
15016|B|1|City 227|CENTER|30|Channel 2|Location Subtype 6
3759|B|2|City 227|CENTER|30|Channel 2|Location Subtype 6
17341|B|2|City 227|CENTER|26|Channel 2|Location Subtype 6
18083|B|1|City 227|CENTER|11|Channel 2|Location Subtype 8
3473|D|1|City 227|CENTER|28|Channel 3|Location Subtype 10
19026|B|2|City 227|CENTER|220|Channel 1|Location Subtype 1
1676|C|1|City 227|CENTER|220|Channel 1|Location Subtype 1
18359|C|1|City 227|CENTER|217|Channel 1|Location Subtype 1
26549|C|1|City 227|CENTER|220|Channel 1|Location Subtype 1
19002|C|2|City 227|CENTER|220|Channel 1|Location Subtype 1
22871|B|1|City 227|CENTER|220|Channel 2|Location Subtype 11
19046|B|1|City 227|CENTER|220|Channel 2|Location Subtype 11
19818|B|2|City 227|CENTER|220|Channel 2|Location Subtype 11
29149|B|2|City 227|CENTER|214|Channel 2|Location Subtype 11
19024|B|2|City 227|CENTER|220|Channel 2|Location Subtype 11
18799|B|2|City 227|CENTER|219|Channel 2|Location Subtype 11
25195|B|1|City 227|CENTER|220|Channel 2|Location Subtype 9
3132|A|1|City 227|CENTER|10|Channel 1|Location Subtype 1
3209|B|1|City 227|CENTER|10|Channel 1|Location Subtype 1
3215|B|1|City 227|CENTER|10|Channel 1|Location Subtype 1
3129|B|1|City 227|CENTER|10|Channel 1|Location Subtype 1
22977|C|1|City 227|CENTER|21|Channel 1|Location Subtype 1
22979|C|1|City 227|CENTER|25|Channel 1|Location Subtype 1
22980|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
22981|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
23704|C|2|City 227|CENTER|29|Channel 1|Location Subtype 1
22978|C|2|City 227|CENTER|222|Channel 1|Location Subtype 1
22982|C|2|City 227|CENTER|21|Channel 1|Location Subtype 1
14067|D|1|City 227|CENTER|10|Channel 1|Location Subtype 1
21478|D|2|City 227|CENTER|21|Channel 1|Location Subtype 5
21430|B|1|City 227|CENTER|21|Channel 2|Location Subtype 11
25208|D|1|City 227|CENTER|222|Channel 3|Location Subtype 10
26966|D|2|City 227|CENTER|25|Channel 3|Location Subtype 10
26968|D|2|City 227|CENTER|25|Channel 3|Location Subtype 10
29230|D|2|City 227|CENTER|21|Channel 3|Location Subtype 10
3559|C|1|City 227|CENTER|29|Channel 1|Location Subtype 3
19422|C|1|City 227|CENTER|222|Channel 1|Location Subtype 3
3592|C|2|City 227|CENTER|29|Channel 1|Location Subtype 3
20371|A|1|City 227|CENTER|29|Channel 1|Location Subtype 1
13746|A|1|City 227|CENTER|29|Channel 1|Location Subtype 1
19131|A|1|City 227|CENTER|29|Channel 1|Location Subtype 1
22503|A|1|City 227|CENTER|29|Channel 1|Location Subtype 1
3590|A|2|City 227|CENTER|29|Channel 1|Location Subtype 1
19538|A|1|City 227|CENTER|222|Channel 1|Location Subtype 1
16237|B|1|City 227|CENTER|29|Channel 1|Location Subtype 1
25242|B|1|City 227|CENTER|29|Channel 1|Location Subtype 1
3695|B|1|City 227|CENTER|29|Channel 1|Location Subtype 1
19352|B|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19398|B|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19403|B|1|City 227|CENTER|222|Channel 1|Location Subtype 1
14606|B|1|City 227|CENTER|29|Channel 1|Location Subtype 1
19590|B|1|City 227|CENTER|222|Channel 1|Location Subtype 1
18859|B|2|City 227|CENTER|29|Channel 1|Location Subtype 1
19519|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
14605|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
19362|C|2|City 227|CENTER|222|Channel 1|Location Subtype 1
3573|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
16857|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
16858|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
29205|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
3557|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
3570|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
3604|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
19391|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19394|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19404|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19361|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19356|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19371|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
13707|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
15393|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
17229|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
19430|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
19448|C|1|City 227|CENTER|222|Channel 1|Location Subtype 1
22504|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
25130|C|1|City 227|CENTER|29|Channel 1|Location Subtype 1
26498|C|1|City 227|CENTER|21|Channel 1|Location Subtype 1
3588|C|2|City 227|CENTER|29|Channel 1|Location Subtype 1
3665|C|2|City 227|CENTER|29|Channel 1|Location Subtype 1
19083|C|2|City 227|CENTER|29|Channel 1|Location Subtype 1
3591|C|2|City 227|CENTER|29|Channel 1|Location Subtype 1
26569|C|2|City 227|CENTER|222|Channel 1|Location Subtype 1
